Name;Lat;Lon;Url
CHN_NM_Erenhot.530680_CSWD.zip;43.65;111.97;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Erenhot.530680_CSWD.zip
AUS_SA_Adelaide-Parafield.AP.956770_TMYx.zip;-34.80;138.63;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Adelaide-Parafield.AP.956770_TMYx.zip
CHN_NM_Lindong.540270_TMYx.2007-2021.zip;43.97;119.38;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Lindong.540270_TMYx.2007-2021.zip
AUS_SA_Kuitpo.Forest.Reserve.946830_TMYx.2004-2018.zip;-35.17;138.67;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Kuitpo.Forest.Reserve.946830_TMYx.2004-2018.zip
CHN_NM_Xilinhot.541020_CSWD.zip;43.95;116.12;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Xilinhot.541020_CSWD.zip
AUS_SA_Oodnadatta.AP.944760_TMYx.zip;-27.55;135.45;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Oodnadatta.AP.944760_TMYx.zip
CHN_NM_Erenhot.530680_TMYx.2004-2018.zip;43.65;112;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Erenhot.530680_TMYx.2004-2018.zip
AUS_SA_Adelaide.946750_16_AD_CZ0514_RMY2012A.zip;-34.92;138.62;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Adelaide.946750_16_AD_CZ0514_RMY2012A.zip
CHN_NM_Lindong.540270_TMYx.zip;43.97;119.38;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Lindong.540270_TMYx.zip
AUS_SA_Kuitpo.Forest.Reserve.946830_TMYx.2007-2021.zip;-35.17;138.68;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Kuitpo.Forest.Reserve.946830_TMYx.2007-2021.zip
CHN_NM_Ximahuangwa.533630_TMYx.zip;41.67;111.78;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Ximahuangwa.533630_TMYx.zip
AUS_SA_Padthaway.South.958230_TMYx.2004-2018.zip;-36.65;140.52;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Padthaway.South.958230_TMYx.2004-2018.zip
CHN_NM_Erenhot.530680_TMYx.2007-2021.zip;43.63;111.94;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Erenhot.530680_TMYx.2007-2021.zip
AUS_SA_Adelaide.946750_16_AD_CZ0514_RMY2012B.zip;-34.92;138.62;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Adelaide.946750_16_AD_CZ0514_RMY2012B.zip
CHN_NM_Linhe.535130_TMYx.2004-2018.zip;40.73;107.37;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Linhe.535130_TMYx.2004-2018.zip
AUS_SA_Kuitpo.Forest.Reserve.946830_TMYx.zip;-35.17;138.68;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Kuitpo.Forest.Reserve.946830_TMYx.zip
CHN_NM_Xin.Barag.Youqi.506030_TMYx.2004-2018.zip;48.68;116.81;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Xin.Barag.Youqi.506030_TMYx.2004-2018.zip
AUS_SA_Padthaway.South.958230_TMYx.2007-2021.zip;-36.65;140.52;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Padthaway.South.958230_TMYx.2007-2021.zip
CHN_NM_Erenhot.530680_TMYx.zip;43.63;111.94;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Erenhot.530680_TMYx.zip
AUS_SA_Adelaide.946750_16_AD_CZ0514_RMY2012C.zip;-34.92;138.62;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Adelaide.946750_16_AD_CZ0514_RMY2012C.zip
CHN_NM_Linhe.535130_TMYx.2007-2021.zip;40.72;107.37;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Linhe.535130_TMYx.2007-2021.zip
AUS_SA_Kyancutta.946570_TMYx.2007-2021.zip;-33.13;135.56;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Kyancutta.946570_TMYx.2007-2021.zip
CHN_NM_Xin.Barag.Youqi.506030_TMYx.2007-2021.zip;48.68;116.81;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Xin.Barag.Youqi.506030_TMYx.2007-2021.zip
AUS_SA_Padthaway.South.958230_TMYx.zip;-36.65;140.52;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Padthaway.South.958230_TMYx.zip
CHN_NM_Guaizihu.523780_TMYx.2004-2018.zip;41.37;102.37;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Guaizihu.523780_TMYx.2004-2018.zip
AUS_SA_Adelaide.Intl.AP.946720_TMYx.2004-2018.zip;-34.95;138.53;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Adelaide.Intl.AP.946720_TMYx.2004-2018.zip
CHN_NM_Linhe.535130_TMYx.zip;40.72;107.37;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Linhe.535130_TMYx.zip
AUS_SA_Kyancutta.946570_TMYx.zip;-33.13;135.56;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Kyancutta.946570_TMYx.zip
CHN_NM_Xin.Barag.Youqi.506030_TMYx.zip;48.68;116.81;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Xin.Barag.Youqi.506030_TMYx.zip
AUS_SA_Pallamana-Murray.Bridge.AP.958180_TMYx.2004-2018.zip;-35.07;139.23;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Pallamana-Murray.Bridge.AP.958180_TMYx.2004-2018.zip
CHN_NM_Guaizihu.523780_TMYx.2007-2021.zip;41.37;102.37;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Guaizihu.523780_TMYx.2007-2021.zip
AUS_SA_Adelaide.Intl.AP.946720_TMYx.2007-2021.zip;-34.95;138.52;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Adelaide.Intl.AP.946720_TMYx.2007-2021.zip
CHN_NM_Linxi.541150_CSWD.zip;43.60;118.07;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NM_Nei_Mongol/CHN_NM_Linxi.541150_CSWD.zip
AUS_SA_Lameroo.946880_TMYx.2007-2021.zip;-35.33;140.52;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Lameroo.946880_TMYx.2007-2021.zip
CHN_NX_Guyuan.538170_CSWD.zip;36.00;106.27;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Guyuan.538170_CSWD.zip
AUS_SA_Pallamana-Murray.Bridge.AP.958180_TMYx.2007-2021.zip;-35.07;139.23;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Pallamana-Murray.Bridge.AP.958180_TMYx.2007-2021.zip
CHN_NX_Xiji.539030_TMYx.zip;35.97;105.72;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Xiji.539030_TMYx.zip
AUS_SA_Adelaide.Intl.AP.946720_TMYx.zip;-34.95;138.52;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Adelaide.Intl.AP.946720_TMYx.zip
CHN_NX_Yinchuan.536140_TMYx.2004-2018.zip;38.47;106.2;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Yinchuan.536140_TMYx.2004-2018.zip
AUS_SA_Lameroo.946880_TMYx.zip;-35.33;140.52;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Lameroo.946880_TMYx.zip
CHN_NX_Guyuan.538170_TMYx.zip;36.02;106.28;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Guyuan.538170_TMYx.zip
AUS_SA_Pallamana-Murray.Bridge.AP.958180_TMYx.zip;-35.07;139.23;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Pallamana-Murray.Bridge.AP.958180_TMYx.zip
CHN_NX_Yanchi.537230_CSWD.zip;37.80;107.38;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Yanchi.537230_CSWD.zip
AUS_SA_Andamooka.956600_TMYx.2007-2021.zip;-30.45;137.17;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Andamooka.956600_TMYx.2007-2021.zip
CHN_NX_Yinchuan.536140_TMYx.2007-2021.zip;38.47;106.21;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Yinchuan.536140_TMYx.2007-2021.zip
AUS_SA_Leigh.Creek.AP.946740_TMYx.2004-2018.zip;-30.60;138.43;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Leigh.Creek.AP.946740_TMYx.2004-2018.zip
CHN_NX_Hai.Yuan.538050_TMYx.zip;36.57;105.65;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Hai.Yuan.538050_TMYx.zip
CHN_NX_Yanchi.537230_TMYx.2004-2018.zip;37.80;107.38;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Yanchi.537230_TMYx.2004-2018.zip
AUS_SA_Parndana.948070_TMYx.2004-2018.zip;-35.80;137.25;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Parndana.948070_TMYx.2004-2018.zip
CHN_NX_Yinchuan.536140_TMYx.zip;38.47;106.21;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Yinchuan.536140_TMYx.zip
AUS_SA_Andamooka.956600_TMYx.zip;-30.45;137.17;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Andamooka.956600_TMYx.zip
CHN_NX_Hui.An.Bu.537150_TMYx.zip;37.45;106.67;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Hui.An.Bu.537150_TMYx.zip
AUS_SA_Leigh.Creek.AP.946740_TMYx.2007-2021.zip;-30.60;138.42;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Leigh.Creek.AP.946740_TMYx.2007-2021.zip
CHN_NX_Yanchi.537230_TMYx.2007-2021.zip;37.79;107.39;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Yanchi.537230_TMYx.2007-2021.zip
AUS_SA_Parndana.948070_TMYx.2007-2021.zip;-35.80;137.25;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Parndana.948070_TMYx.2007-2021.zip
CHN_NX_Zhongning.537050_TMYx.2004-2018.zip;37.48;105.68;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Zhongning.537050_TMYx.2004-2018.zip
AUS_SA_Arkaroola.946760_TMYx.2007-2021.zip;-30.32;139.33;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Arkaroola.946760_TMYx.2007-2021.zip
CHN_NX_Pang.Ting.To.To.Kai.523910_TMYx.zip;41.75;103.97;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Pang.Ting.To.To.Kai.523910_TMYx.zip
AUS_SA_Leigh.Creek.AP.946740_TMYx.zip;-30.60;138.42;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Leigh.Creek.AP.946740_TMYx.zip
CHN_NX_Yanchi.537230_TMYx.zip;37.79;107.39;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Yanchi.537230_TMYx.zip
AUS_SA_Parndana.948070_TMYx.zip;-35.80;137.25;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Parndana.948070_TMYx.zip
CHN_NX_Zhongning.537050_TMYx.2007-2021.zip;37.48;105.68;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Zhongning.537050_TMYx.2007-2021.zip
AUS_SA_Arkaroola.946760_TMYx.zip;-30.32;139.33;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Arkaroola.946760_TMYx.zip
CHN_NX_Qi.Ying.538100_TMYx.zip;36.55;106.15;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Qi.Ying.538100_TMYx.zip
AUS_SA_Loxton.Res.Centre.946820_TMYx.2004-2018.zip;-34.43;140.6;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Loxton.Res.Centre.946820_TMYx.2004-2018.zip
CHN_NX_Yinchuan.536140_CSWD.zip;38.48;106.22;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Yinchuan.536140_CSWD.zip
AUS_SA_Port.Augusta.AP.956660_TMYx.2004-2018.zip;-32.52;137.72;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Augusta.AP.956660_TMYx.2004-2018.zip
CHN_NX_Zhongning.537050_TMYx.zip;37.48;105.68;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Zhongning.537050_TMYx.zip
AUS_SA_Austin.Plains.946900_TMYx.2004-2018.zip;-35.38;140.54;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Austin.Plains.946900_TMYx.2004-2018.zip
CHN_NX_Shizuishan-Dawukou.535190_TMYx.zip;39.05;106.4;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/NX_Ningxia_Hui/CHN_NX_Shizuishan-Dawukou.535190_TMYx.zip
AUS_SA_Loxton.Res.Centre.946820_TMYx.2007-2021.zip;-34.44;140.6;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Loxton.Res.Centre.946820_TMYx.2007-2021.zip
CHN_QH_Chakazhen.528420_TMYx.zip;36.78;99.08;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Chakazhen.528420_TMYx.zip
AUS_SA_Port.Augusta.AP.956660_TMYx.2007-2021.zip;-32.51;137.71;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Augusta.AP.956660_TMYx.2007-2021.zip
CHN_QH_Haixi.Delingha.527370_TMYx.2004-2018.zip;37.37;97.37;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Haixi.Delingha.527370_TMYx.2004-2018.zip
AUS_SA_Austin.Plains.946900_TMYx.2007-2021.zip;-35.38;140.54;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Austin.Plains.946900_TMYx.2007-2021.zip
CHN_QH_Qumarleb.560210_TMYx.zip;34.13;95.81;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Qumarleb.560210_TMYx.zip
AUS_SA_Loxton.Res.Centre.946820_TMYx.zip;-34.44;140.6;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Loxton.Res.Centre.946820_TMYx.zip
CHN_QH_Da.Qaidam.527130_TMYx.2004-2018.zip;37.85;95.37;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Da.Qaidam.527130_TMYx.2004-2018.zip
AUS_SA_Port.Augusta.AP.956660_TMYx.zip;-32.51;137.71;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Augusta.AP.956660_TMYx.zip
CHN_QH_Haixi.Delingha.527370_TMYx.2007-2021.zip;37.37;97.38;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Haixi.Delingha.527370_TMYx.2007-2021.zip
AUS_SA_Austin.Plains.946900_TMYx.zip;-35.38;140.54;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Austin.Plains.946900_TMYx.zip
CHN_QH_Serh.528330_TMYx.zip;36.95;98.35;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Serh.528330_TMYx.zip
AUS_SA_Maitland.946650_TMYx.2004-2018.zip;-34.38;137.67;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Maitland.946650_TMYx.2004-2018.zip
CHN_QH_Da.Qaidam.527130_TMYx.2007-2021.zip;37.85;95.35;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Da.Qaidam.527130_TMYx.2007-2021.zip
AUS_SA_Port.Lincoln.AP.956610_TMYx.2004-2018.zip;-34.60;135.88;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Lincoln.AP.956610_TMYx.2004-2018.zip
CHN_QH_Haixi.Delingha.527370_TMYx.zip;37.37;97.38;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Haixi.Delingha.527370_TMYx.zip
AUS_SA_Cape.Borda.Lighthouse.958050_TMYx.2004-2018.zip;-35.75;136.59;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Borda.Lighthouse.958050_TMYx.2004-2018.zip
CHN_QH_Tongde.529570_TMYx.zip;35.27;100.65;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Tongde.529570_TMYx.zip
AUS_SA_Maitland.946650_TMYx.2007-2021.zip;-34.38;137.67;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Maitland.946650_TMYx.2007-2021.zip
CHN_QH_Da.Qaidam.527130_TMYx.zip;37.85;95.35;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Da.Qaidam.527130_TMYx.zip
AUS_SA_Port.Lincoln.AP.956610_TMYx.2007-2021.zip;-34.60;135.88;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Lincoln.AP.956610_TMYx.2007-2021.zip
CHN_QH_Hao.Men.527650_TMYx.zip;37.37;101.62;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Hao.Men.527650_TMYx.zip
AUS_SA_Cape.Borda.Lighthouse.958050_TMYx.2007-2021.zip;-35.76;136.6;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Borda.Lighthouse.958050_TMYx.2007-2021.zip
CHN_QH_Tuo.Le.526330_TMYx.zip;38.81;98.42;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Tuo.Le.526330_TMYx.zip
AUS_SA_Maitland.946650_TMYx.zip;-34.38;137.67;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Maitland.946650_TMYx.zip
CHN_QH_Daqaidam.527130_CSWD.zip;37.85;95.37;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Daqaidam.527130_CSWD.zip
CHN_QH_Hey.In.528680_TMYx.zip;36.03;101.43;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Hey.In.528680_TMYx.zip
AUS_SA_Port.Lincoln.AP.956610_TMYx.zip;-34.60;135.88;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Lincoln.AP.956610_TMYx.zip
CHN_QH_Tuotuohe.560040_CSWD.zip;34.22;92.43;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Tuotuohe.560040_CSWD.zip
AUS_SA_Cape.Borda.Lighthouse.958050_TMYx.zip;-35.76;136.6;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Borda.Lighthouse.958050_TMYx.zip
CHN_QH_Darlag.560460_CSWD.zip;33.75;99.65;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Darlag.560460_CSWD.zip
AUS_SA_Marla.944770_TMYx.2007-2021.zip;-27.30;133.62;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Marla.944770_TMYx.2007-2021.zip
CHN_QH_Lenghu.526020_CSWD.zip;38.75;93.33;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Lenghu.526020_CSWD.zip
AUS_SA_Port.Pirie.AP.956570_TMYx.2007-2021.zip;-33.23;138;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Pirie.AP.956570_TMYx.2007-2021.zip
CHN_QH_Tuotuohe.560040_TMYx.2004-2018.zip;34.22;92.43;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Tuotuohe.560040_TMYx.2004-2018.zip
AUS_SA_Cape.Northumberland.948180_TMYx.zip;-38.05;140.67;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Northumberland.948180_TMYx.zip
CHN_QH_Darlag.560460_TMYx.2004-2018.zip;33.75;99.65;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Darlag.560460_TMYx.2004-2018.zip
AUS_SA_Marla.944770_TMYx.zip;-27.30;133.62;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Marla.944770_TMYx.zip
CHN_QH_Madoi.560330_CSWD.zip;34.92;98.22;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Madoi.560330_CSWD.zip
AUS_SA_Port.Pirie.AP.956570_TMYx.zip;-33.23;138;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Pirie.AP.956570_TMYx.zip
CHN_QH_Tuotuohe.560040_TMYx.2007-2021.zip;34.22;92.44;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Tuotuohe.560040_TMYx.2007-2021.zip
AUS_SA_Cape.Willoughby.948220_TMYx.2004-2018.zip;35.84;138.13;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Willoughby.948220_TMYx.2004-2018.zip
CHN_QH_Darlag.560460_TMYx.2007-2021.zip;33.76;99.65;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Darlag.560460_TMYx.2007-2021.zip
AUS_SA_Marree.AP.944800_TMYx.2007-2021.zip;-29.65;138.07;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Marree.AP.944800_TMYx.2007-2021.zip
CHN_QH_Madoi.560330_TMYx.2004-2018.zip;34.92;98.22;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Madoi.560330_TMYx.2004-2018.zip
AUS_SA_Port.Pirie.Nyrstar.Comparison.946690_TMYx.2007-2021.zip;-33.18;138.02;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Pirie.Nyrstar.Comparison.946690_TMYx.2007-2021.zip
CHN_QH_Tuotuohe.560040_TMYx.zip;34.22;92.44;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Tuotuohe.560040_TMYx.zip
AUS_SA_Cape.Willoughby.948220_TMYx.2007-2021.zip;-35.84;138.13;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Cape.Willoughby.948220_TMYx.2007-2021.zip
CHN_QH_Darlag.560460_TMYx.zip;33.76;99.65;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Darlag.560460_TMYx.zip
AUS_SA_Marree.AP.944800_TMYx.zip;-29.65;138.07;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Marree.AP.944800_TMYx.zip
CHN_QH_Madoi.560330_TMYx.2007-2021.zip;34.92;98.22;http://climate.onebuilding.org/WMO_Region_2_Asia/CHN_China/QH_Qinghai/CHN_QH_Madoi.560330_TMYx.2007-2021.zip
AUS_SA_Port.Pirie.Nyrstar.Comparison.946690_TMYx.zip;-33.18;138.02;http://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/AUS_Australia/SA_South_Australia/AUS_SA_Port.Pirie.Nyrstar.Comparison.946690_TMYx.zip
